Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-02-17 00:00:00-05:00,38.02542142863711,38.05136448511743,37.350872269468745,37.688148498535156,33695700,0.31,0.0
2015-02-18 00:00:00-05:00,37.731402736046576,37.79193875741154,37.52384830639116,37.644920349121094,27111700,0.0,0.0
2015-02-19 00:00:00-05:00,37.34223198458946,37.64491202448088,37.229806555930494,37.61896896362305,27603400,0.0,0.0
2015-02-20 00:00:00-05:00,37.62761830524703,37.94759814108608,37.43736368008801,37.930301666259766,29721100,0.0,0.0
2015-02-23 00:00:00-05:00,37.791936467815084,38.215688591697145,37.74869692645485,38.18109893798828,32518800,0.0,0.0
2015-02-24 00:00:00-05:00,38.181089397735526,38.310807989403635,37.98218161904126,38.12919998168945,25271700,0.0,0.0
2015-02-25 00:00:00-05:00,38.008139284446976,38.12921132561022,37.878417355220236,38.04273223876953,29759800,0.0,0.0
2015-02-26 00:00:00-05:00,38.04272022412279,38.25027128657798,37.95623786562924,38.10325622558594,28957300,0.0,0.0
2015-02-27 00:00:00-05:00,38.16380878684143,38.22434481457198,37.757349772965355,37.921661376953125,33807700,0.0,0.0
2015-03-02 00:00:00-05:00,37.76599376340041,38.215692294847415,37.66221819428675,37.94760513305664,31924000,0.0,0.0
2015-03-03 00:00:00-05:00,37.67085826762816,37.9043557115205,37.264399387634285,37.4287109375,31748600,0.0,0.0
2015-03-04 00:00:00-05:00,37.19522532316394,37.3681868142741,37.082803158063484,37.238468170166016,25748700,0.0,0.0
2015-03-05 00:00:00-05:00,37.24710337214139,37.39412174927329,37.03090239909717,37.28169631958008,23193500,0.0,0.0
2015-03-06 00:00:00-05:00,37.18657651637816,37.281705495766225,36.45149434668726,36.63310241699219,36248800,0.0,0.0
2015-03-09 00:00:00-04:00,36.486072407989816,37.29899011970369,36.486072407989816,37.05684280395508,32108000,0.0,0.0
2015-03-10 00:00:00-04:00,36.62445050486105,36.93578049330479,36.347713470458984,36.347713470458984,39159700,0.0,0.0
2015-03-11 00:00:00-04:00,36.58986848832063,36.64175463124928,36.18340944089234,36.304481506347656,32215300,0.0,0.0
2015-03-12 00:00:00-04:00,35.74234114791143,36.019078088461015,35.33588232318224,35.47425079345703,59992500,0.0,0.0
2015-03-13 00:00:00-04:00,35.19752413036734,35.863423618929744,35.11969163692588,35.78559112548828,58007700,0.0,0.0
2015-03-16 00:00:00-04:00,35.863417367537714,36.01043244120883,35.69910252171124,35.94124984741211,35273500,0.0,0.0
2015-03-17 00:00:00-04:00,35.77693385914713,36.17474613189375,35.58667925805771,36.062320709228516,31673400,0.0,0.0
2015-03-18 00:00:00-04:00,35.828822024206985,37.03954867481884,35.742342963005306,36.7541618347168,44194800,0.0,0.0
2015-03-19 00:00:00-04:00,36.54660918324307,36.83199603672917,36.51201953651905,36.57255554199219,33879100,0.0,0.0
2015-03-20 00:00:00-04:00,36.80605719019316,37.16927326460989,36.74552117779037,37.082794189453125,71904500,0.0,0.0
2015-03-23 00:00:00-04:00,37.082798643650015,37.298999656476155,36.99631625914017,37.06550216674805,26246100,0.0,0.0
2015-03-24 00:00:00-04:00,36.99631498371862,37.33358802426565,36.97037191874286,37.100093841552734,25513300,0.0,0.0
2015-03-25 00:00:00-04:00,37.117379675531,37.126029561455304,35.8374703728194,35.854766845703125,43469900,0.0,0.0
2015-03-26 00:00:00-04:00,35.64721113357879,35.9844840635413,35.38776737302506,35.6385612487793,37495600,0.0,0.0
2015-03-27 00:00:00-04:00,35.56074127091833,35.828831711472375,35.30995060603972,35.43102264404297,34401400,0.0,0.0
2015-03-30 00:00:00-04:00,35.54343528686829,35.92395107477116,35.379123750524144,35.42236328125,35049700,0.0,0.0
2015-03-31 00:00:00-04:00,35.266716566196294,35.48291763057752,35.05916539181152,35.162940979003906,34887200,0.0,0.0
2015-04-01 00:00:00-04:00,35.11103820037663,35.249406697068125,34.86024756816187,35.21481704711914,36865300,0.0,0.0
2015-04-02 00:00:00-04:00,35.16292542359632,35.232111317095686,34.69593053937056,34.84294891357422,37487500,0.0,0.0
2015-04-06 00:00:00-04:00,34.886197392849866,36.13151410447065,34.74782886933645,35.93260955810547,39223700,0.0,0.0
2015-04-07 00:00:00-04:00,35.98449581113065,36.243936357417546,35.72505526484375,35.91530990600586,28809400,0.0,0.0
2015-04-08 00:00:00-04:00,35.85477575465584,36.05368029379379,35.4915596307428,35.82018280029297,24753400,0.0,0.0
2015-04-09 00:00:00-04:00,35.67315819691361,35.99313469218183,35.67315819691361,35.87206268310547,25723900,0.0,0.0
2015-04-10 00:00:00-04:00,36.001787877080226,36.27852486574717,35.811529960259776,36.079620361328125,28022000,0.0,0.0
2015-04-13 00:00:00-04:00,35.80287781702129,36.37364817994936,35.794227931799796,36.11420440673828,30276700,0.0,0.0
2015-04-14 00:00:00-04:00,36.14880354027551,36.34770804789289,35.79423406165928,36.01908493041992,24244400,0.0,0.0
2015-04-15 00:00:00-04:00,36.11421360044241,36.719577060436436,36.04503099588148,36.54661560058594,27343600,0.0,0.0
2015-04-16 00:00:00-04:00,36.27851697870773,36.61578990413628,36.16609157057674,36.46012496948242,22509700,0.0,0.0
2015-04-17 00:00:00-04:00,36.036376894784475,36.096916202774025,35.59532835775395,35.99313735961914,42387600,0.0,0.0
2015-04-20 00:00:00-04:00,36.0882764241974,37.33359320016672,36.045036876921266,37.10874557495117,46057700,0.0,0.0
2015-04-21 00:00:00-04:00,37.186562585548884,37.316284472293624,36.780103752782345,36.8752326965332,26013800,0.0,0.0
2015-04-22 00:00:00-04:00,36.90117343815496,37.29898565968623,36.79739791465152,37.177913665771484,25064300,0.0,0.0
2015-04-23 00:00:00-04:00,37.0914511633904,37.714111235559514,37.01361865436927,37.480613708496094,46309500,0.0,0.0
2015-04-24 00:00:00-04:00,39.48695060361974,41.63166413293518,39.478304015143614,41.39816665649414,130933700,0.0,0.0
2015-04-27 00:00:00-04:00,40.844698346282634,41.623023376814224,40.83605175659491,41.53654098510742,59248200,0.0,0.0
2015-04-28 00:00:00-04:00,41.32032189151247,42.55699151111128,41.25113930735545,42.51375198364258,60730800,0.0,0.0
2015-04-29 00:00:00-04:00,42.13323939220874,42.64347373226581,41.94298151318135,42.42727279663086,47804600,0.0,0.0
2015-04-30 00:00:00-04:00,42.11595345103156,42.84238890834212,42.029471075777145,42.064064025878906,64725500,0.0,0.0
2015-05-01 00:00:00-04:00,42.01218107151715,42.27162161893697,41.85651608327215,42.081363677978516,38937300,0.0,0.0
2015-05-04 00:00:00-04:00,41.83056942491138,42.26297143389031,41.66625784912697,41.71814727783203,34039500,0.0,0.0
2015-05-05 00:00:00-04:00,41.35493846931786,41.64897204270897,40.91388975871438,41.16468048095703,50369200,0.0,0.0
2015-05-06 00:00:00-04:00,41.13871863162736,41.31168006037365,39.79827333203219,40.02312088012695,52433000,0.0,0.0
2015-05-07 00:00:00-04:00,40.01447894923156,40.72361792053698,39.91934998740384,40.38634490966797,32971700,0.0,0.0
2015-05-08 00:00:00-04:00,41.12143016963952,41.493296159248786,41.09548710491136,41.29439163208008,35364900,0.0,0.0
2015-05-11 00:00:00-04:00,41.12142807039429,41.43275802710082,40.965763092041016,40.965763092041016,24609400,0.0,0.0
2015-05-12 00:00:00-04:00,40.51606148894323,41.23385031110344,40.14419554716759,40.948463439941406,29928300,0.0,0.0
2015-05-13 00:00:00-04:00,41.67488931182266,41.78731471706263,41.1387119390052,41.19060134887695,34184600,0.0,0.0
2015-05-14 00:00:00-04:00,41.53654185074803,42.21973791412322,41.53654185074803,42.13325881958008,32980900,0.0,0.0
2015-05-15 00:00:00-04:00,42.262972832672624,42.29756578628759,41.553833778393965,41.77003479003906,28642700,0.0,0.0
2015-05-18 00:00:00-04:00,41.49330207927551,41.70085652360996,41.17332547243563,41.51924514770508,24136500,0.0,0.0
2015-05-19 00:00:00-04:00,41.3973822221745,41.61498830410695,41.0666200479237,41.414791107177734,28574800,0.31,0.0
2015-05-20 00:00:00-04:00,41.24940835984968,41.71943829372104,41.14495837023559,41.414791107177734,25047900,0.0,0.0
2015-05-21 00:00:00-04:00,41.15366144921123,41.432196970460296,40.91864648058133,41.27552032470703,22410700,0.0,0.0
2015-05-22 00:00:00-04:00,41.17106657430764,41.214587122952196,40.75326333059077,40.822898864746094,25720600,0.0,0.0
2015-05-26 00:00:00-04:00,40.76196570190634,40.805486246567774,40.204891440863925,40.553062438964844,29581900,0.0,0.0
2015-05-27 00:00:00-04:00,40.75325919242903,41.58016281433052,40.57917369512271,41.440895080566406,27335600,0.0,0.0
2015-05-28 00:00:00-04:00,41.34514865782552,41.79776963105449,41.24940146651106,41.30162811279297,19283700,0.0,0.0
2015-05-29 00:00:00-04:00,41.28421983361263,41.4060786896453,40.553063377011846,40.78807830810547,36519600,0.0,0.0
2015-06-01 00:00:00-04:00,40.96216360614395,41.58016398459034,40.57917483721003,41.11013412475586,28837300,0.0,0.0
2015-06-02 00:00:00-04:00,40.848999984001644,41.21457648272235,40.5791673394191,40.840293884277344,21498300,0.0,0.0
2015-06-03 00:00:00-04:00,41.23199801650184,41.554057397062685,40.75326531726393,40.77937698364258,28002200,0.0,0.0
2015-06-04 00:00:00-04:00,40.72714595435456,41.049201953648755,40.213595583391346,40.35286331176758,27745500,0.0,0.0
2015-06-05 00:00:00-04:00,40.30934315427127,40.49213142693526,39.900242745581245,40.16136932373047,25438100,0.0,0.0
2015-06-08 00:00:00-04:00,40.30063441253215,40.41379047313003,39.75226631007019,39.80449295043945,22121600,0.0,0.0
2015-06-09 00:00:00-04:00,39.83061479519687,39.987291435962845,39.569488167388656,39.73487091064453,24406100,0.0,0.0
2015-06-10 00:00:00-04:00,39.85673263014864,40.76197477027769,39.769688201056155,40.57048034667969,28417400,0.0,0.0
2015-06-11 00:00:00-04:00,40.614002671692774,40.84031155638881,40.152678798809156,40.422508239746094,27347800,0.0,0.0
2015-06-12 00:00:00-04:00,40.23100707874759,40.44861312600104,39.95247160389555,40.01340103149414,23931000,0.0,0.0
2015-06-15 00:00:00-04:00,39.5607909480773,39.73487649789659,39.18650817810781,39.5869026184082,33254500,0.0,0.0
2015-06-16 00:00:00-04:00,39.47373023718754,40.24841044844758,39.43020969777849,39.891536712646484,27070300,0.0,0.0
2015-06-17 00:00:00-04:00,39.804497765152725,40.10044212223361,39.48244174493095,40.01340103149414,28704100,0.0,0.0
2015-06-18 00:00:00-04:00,40.23100949797466,40.735853831350184,40.18748562958291,40.666221618652344,32658300,0.0,0.0
2015-06-19 00:00:00-04:00,40.72715125104478,40.76196901776814,40.03081251860263,40.126556396484375,63837000,0.0,0.0
2015-06-22 00:00:00-04:00,40.32674853083472,40.666213384967094,40.17877471315397,40.23970413208008,20318100,0.0,0.0
2015-06-23 00:00:00-04:00,40.152672226530186,40.28323387388226,39.70875399247997,39.961177825927734,25896500,0.0,0.0
2015-06-24 00:00:00-04:00,39.752273621572186,40.257121276783536,39.6478236420269,39.72616195678711,34890900,0.0,0.0
2015-06-25 00:00:00-04:00,40.065629756345835,40.09174474341031,39.60430593653781,39.73487091064453,20616000,0.0,0.0
2015-06-26 00:00:00-04:00,39.73486925543195,40.28323415486472,39.195203817316255,39.39540100097656,49835300,0.0,0.0
2015-06-29 00:00:00-04:00,39.20390583646742,39.36928523520516,38.61201712885219,38.62071990966797,34081700,0.0,0.0
2015-06-30 00:00:00-04:00,38.9166651629921,38.925371264413855,38.246438130924325,38.429229736328125,35945400,0.0,0.0
2015-07-01 00:00:00-04:00,38.69905617391065,39.369283155074484,38.385702954623184,38.69035339355469,28343900,0.0,0.0
2015-07-02 00:00:00-04:00,38.716459892530416,38.951474775658866,38.35088339904447,38.646827697753906,21752000,0.0,0.0
2015-07-06 00:00:00-04:00,38.26384751169406,38.716468499780206,38.25514473056378,38.63813018798828,23034000,0.0,0.0
2015-07-07 00:00:00-04:00,38.594616966274714,38.725181950842384,37.70678370426882,38.55979919433594,36435800,0.0,0.0
2015-07-08 00:00:00-04:00,38.68165437630642,39.08205207449842,38.324780549078135,38.507572174072266,39785900,0.0,0.0
2015-07-09 00:00:00-04:00,38.9514712161301,39.36057152942091,38.733865231682444,38.75127410888672,32424700,0.0,0.0
2015-07-10 00:00:00-04:00,39.177788015622646,39.2909440804605,38.79480259977732,38.829620361328125,25465800,0.0,0.0
2015-07-13 00:00:00-04:00,39.1516756876889,39.70874658139369,39.12556402717288,39.63911437988281,28178300,0.0,0.0
2015-07-14 00:00:00-04:00,39.560792557456274,40.00470757316905,39.438933663747115,39.708763122558594,22880300,0.0,0.0
2015-07-15 00:00:00-04:00,39.760979969291434,39.94376826472717,39.543373906990325,39.83061218261719,26629600,0.0,0.0
2015-07-16 00:00:00-04:00,40.04820999539356,40.64009862856194,40.013395556104605,40.61398696899414,26271700,0.0,0.0
2015-07-17 00:00:00-04:00,40.518240806261566,40.718437948912474,40.26581702276087,40.57917022705078,29467100,0.0,0.0
2015-07-20 00:00:00-04:00,40.60528231818784,41.02308545404186,40.42249074842332,40.840293884277344,30631900,0.0,0.0
2015-07-21 00:00:00-04:00,40.7184438964221,41.19717987312701,40.457317294840706,41.153656005859375,42781900,0.0,0.0
2015-07-22 00:00:00-04:00,39.552069977488664,40.84900334972372,39.34317005255159,39.63911437988281,59152400,0.0,0.0
2015-07-23 00:00:00-04:00,39.40410130881351,40.239707688279346,39.25612747805551,40.135257720947266,33934000,0.0,0.0
2015-07-24 00:00:00-04:00,39.96118538777496,40.318059270716574,39.86543816935551,39.98729705810547,32333200,0.0,0.0
2015-07-27 00:00:00-04:00,39.987297808795006,40.04822725431382,39.38670613707844,39.47374725341797,39701400,0.0,0.0
2015-07-28 00:00:00-04:00,39.673930090011616,39.72615340834413,38.98629428846317,39.46502685546875,34328900,0.0,0.0
2015-07-29 00:00:00-04:00,39.517261741032705,40.71844479901429,39.39539955854888,40.29193878173828,40945900,0.0,0.0
2015-07-30 00:00:00-04:00,40.26583070487692,41.258117295770155,39.97859238361204,40.80549621582031,39777900,0.0,0.0
2015-07-31 00:00:00-04:00,41.162357895031604,41.231990098805056,40.47472203559431,40.648807525634766,31201500,0.0,0.0
2015-08-03 00:00:00-04:00,40.89253077005564,40.90993965346316,40.43120698117385,40.74456024169922,24125900,0.0,0.0
2015-08-04 00:00:00-04:00,40.69233082973435,41.52793725415368,40.63140140214575,41.379966735839844,33403900,0.0,0.0
2015-08-05 00:00:00-04:00,41.762958846026464,42.137241572582695,41.37997333717127,41.414791107177734,26959700,0.0,0.0
2015-08-06 00:00:00-04:00,41.52793261985994,41.58015926070972,40.32674976395449,40.57917022705078,27368000,0.0,0.0
2015-08-07 00:00:00-04:00,40.378985195940544,40.71845016227452,40.265829100360754,40.68363571166992,19163000,0.0,0.0
2015-08-10 00:00:00-04:00,40.86642712223359,41.3364571052311,40.77067990491124,41.19718933105469,23079900,0.0,0.0
2015-08-11 00:00:00-04:00,40.75325511778829,40.85770507756696,39.95246655881119,40.39638137817383,29237400,0.0,0.0
2015-08-12 00:00:00-04:00,40.20489966129596,40.822903475304514,39.78709637039219,40.68363571166992,30181400,0.0,0.0
2015-08-13 00:00:00-04:00,40.962168367904134,40.996982816068595,40.466026787205095,40.6749267578125,22627200,0.0,0.0
2015-08-14 00:00:00-04:00,40.500834585053525,40.996976084285166,40.492131804542716,40.909934997558594,21473400,0.0,0.0
2015-08-17 00:00:00-04:00,40.74456164177184,41.301632648334675,40.535658354108214,41.1884765625,21099700,0.0,0.0
2015-08-18 00:00:00-04:00,41.039527995709584,41.55646496626307,40.91686555223942,41.41627883911133,23574100,0.31,0.0
2015-08-19 00:00:00-04:00,40.98695517201553,41.24980707357024,40.56639680874906,40.838008880615234,31485500,0.0,0.0
2015-08-20 00:00:00-04:00,40.36488053502239,40.715347518154196,40.005653381347656,40.005653381347656,36238200,0.0,0.0
2015-08-21 00:00:00-04:00,39.690238799228716,39.84794862741158,37.736392974853516,37.736392974853516,70053100,0.0,0.0
2015-08-24 00:00:00-04:00,35.44084630574813,37.40345244957286,34.801246773197114,36.51852798461914,88753700,0.0,0.0
2015-08-25 00:00:00-04:00,37.29830185964661,37.88533348782632,35.38826403912827,35.45835876464844,70616600,0.0,0.0
2015-08-26 00:00:00-04:00,36.807647824637904,37.534865542130795,35.97529470627427,37.420963287353516,63408000,0.0,0.0
2015-08-27 00:00:00-04:00,37.87657230904986,38.50741150838692,37.61372375675964,38.46360397338867,50943200,0.0,0.0
2015-08-28 00:00:00-04:00,38.02552889487343,38.68265206695787,38.01676538089025,38.48989486694336,28246700,0.0,0.0
2015-08-31 00:00:00-04:00,38.16571601236171,38.48989584968949,37.76267791637701,38.13066864013672,34441700,0.0,0.0
2015-09-01 00:00:00-04:00,36.94784188674735,37.315832580547614,36.50099962531249,36.64118576049805,49688900,0.0,0.0
2015-09-02 00:00:00-04:00,37.11432180898975,38.00800983281633,36.69376332877166,37.99048614501953,37671500,0.0,0.0
2015-09-03 00:00:00-04:00,38.03428519987561,38.53369849250383,37.92038292578293,38.11314010620117,28285200,0.0,0.0
2015-09-04 00:00:00-04:00,37.50858844833478,37.710105801670586,36.974127782300215,37.33335494995117,37138800,0.0,0.0
2015-09-08 00:00:00-04:00,37.93790466377226,38.55122019903524,37.850289591149306,38.45484161376953,32469800,0.0,0.0
2015-09-09 00:00:00-04:00,38.73521965847748,38.901693000615666,37.59620683228,37.736392974853516,33469500,0.0,0.0
2015-09-10 00:00:00-04:00,37.780203773019885,38.367235593459625,37.45602391706748,37.92915344238281,31366600,0.0,0.0
2015-09-11 00:00:00-04:00,37.797723238507885,38.19199779890077,37.62248972918869,38.095619201660156,27132500,0.0,0.0
2015-09-14 00:00:00-04:00,38.05180553116983,38.06056570118932,37.55239228254288,37.71010208129883,23656000,0.0,0.0
2015-09-15 00:00:00-04:00,37.841524806666904,38.80530728463088,37.7451495669411,38.533695220947266,28882200,0.0,0.0
2015-09-16 00:00:00-04:00,38.5249467927657,38.884174035615,38.41104449362762,38.81407928466797,23372200,0.0,0.0
2015-09-17 00:00:00-04:00,38.805311040058314,39.427386784957626,38.621317370547416,38.770263671875,32768200,0.0,0.0
2015-09-18 00:00:00-04:00,38.113142886822196,38.542464817539155,37.96419657639666,38.095619201660156,63143700,0.0,0.0
2015-09-21 00:00:00-04:00,38.21828016729937,38.96302171733091,38.20075648281969,38.64760208129883,26177200,0.0,0.0
2015-09-22 00:00:00-04:00,38.00799825634531,38.59502657838344,37.94666703888761,38.46360397338867,28085900,0.0,0.0
2015-09-23 00:00:00-04:00,38.489895581897514,38.70017312918174,38.12190486069809,38.43732452392578,17145200,0.0,0.0
2015-09-24 00:00:00-04:00,38.069335415139925,38.665127342541105,37.91162559069249,38.47237014770508,27905600,0.0,0.0
2015-09-25 00:00:00-04:00,38.971775154770235,39.19081615946811,38.34093599170419,38.4986457824707,29384600,0.0,0.0
2015-09-28 00:00:00-04:00,38.40228296769815,38.630084215645404,37.85905869390577,37.92915344238281,27613800,0.0,0.0
2015-09-29 00:00:00-04:00,37.9992385395997,38.174472039396974,37.718866276844466,38.060569763183594,32763600,0.0,0.0
2015-09-30 00:00:00-04:00,38.4460822599183,38.81406958351068,38.25332508529323,38.779022216796875,34958900,0.0,0.0
2015-10-01 00:00:00-04:00,39.20834053060634,39.20834053060634,38.332176496402845,39.08567810058594,28657900,0.0,0.0
2015-10-02 00:00:00-04:00,38.78778705544512,39.92679977416992,38.48112759966858,39.92679977416992,41839000,0.0,0.0
2015-10-05 00:00:00-04:00,40.084511985863614,41.083338635005475,40.040704444503234,40.85553741455078,34369300,0.0,0.0
2015-10-06 00:00:00-04:00,40.59269072516338,41.337428990071686,40.496312124276145,40.96067810058594,27017200,0.0,0.0
2015-10-07 00:00:00-04:00,41.26731549382628,41.486356453649776,40.25972908401809,41.00446701049805,27711500,0.0,0.0
2015-10-08 00:00:00-04:00,40.79420056099242,41.63531727137148,40.74162951323097,41.5739860534668,33772700,0.0,0.0
2015-10-09 00:00:00-04:00,41.57399230819217,41.652847220547564,41.109623005520966,41.27609634399414,28600600,0.0,0.0
2015-10-12 00:00:00-04:00,41.16218289301732,41.24103778397771,40.741624588662006,41.17970657348633,19769100,0.0,0.0
2015-10-13 00:00:00-04:00,40.79420344905918,41.293616740097,40.79420344905918,41.083335876464844,19987800,0.0,0.0
2015-10-14 00:00:00-04:00,40.87306535355491,41.26733660913461,40.767923232585574,40.899349212646484,24697800,0.0,0.0
2015-10-15 00:00:00-04:00,41.1884765625,41.20600024714691,40.76791815787747,41.1884765625,27189400,0.0,0.0
2015-10-16 00:00:00-04:00,41.19723784394899,41.652843593181075,41.09209908406495,41.626556396484375,26450300,0.0,0.0
2015-10-19 00:00:00-04:00,41.54770122932999,41.95073926723219,41.197237584490075,41.72293472290039,29387600,0.0,0.0
2015-10-20 00:00:00-04:00,41.56522670955888,41.88940985648214,41.19723936522572,41.85436248779297,30802200,0.0,0.0
2015-10-21 00:00:00-04:00,41.985785887804425,42.04712045530173,41.27609504130517,41.354949951171875,25144300,0.0,0.0
2015-10-22 00:00:00-04:00,41.64409022158006,42.88824532867827,41.258579113256154,42.08217239379883,56637100,0.0,0.0
2015-10-23 00:00:00-04:00,45.82338636285312,47.37419737665248,45.779578821914384,46.32279968261719,135227100,0.0,0.0
2015-10-26 00:00:00-04:00,46.02491007649559,47.59324499156244,45.99862621676537,47.53191375732422,64633300,0.0,0.0
2015-10-27 00:00:00-04:00,47.30409254773724,47.63703243817512,46.9448654663594,47.04124069213867,50999900,0.0,0.0
2015-10-28 00:00:00-04:00,46.90982289295252,47.29533386230469,46.314031086126114,47.29533386230469,47000800,0.0,0.0
2015-10-29 00:00:00-04:00,46.90983844589341,47.16392690058008,46.629466131170766,46.75212860107422,30202100,0.0,0.0
2015-10-30 00:00:00-04:00,46.7170725640576,47.30410428699535,46.10375698595732,46.121280670166016,46619800,0.0,0.0
2015-11-02 00:00:00-05:00,46.3052583164886,46.752103753422276,46.10374103127728,46.64696502685547,30285000,0.0,0.0
2015-11-03 00:00:00-05:00,46.37536136880088,47.65456002268634,46.34907751800749,47.44428253173828,36596900,0.0,0.0
2015-11-04 00:00:00-05:00,47.47057669897893,48.08389230841585,47.36543793065583,47.663333892822266,37087800,0.0,0.0
2015-11-05 00:00:00-05:00,47.742180123586415,47.92617377027121,47.312858272354646,47.64580154418945,31468500,0.0,0.0
2015-11-06 00:00:00-05:00,47.39171635090696,48.171501865932164,47.27781408194686,48.11893081665039,32851200,0.0,0.0
2015-11-09 00:00:00-05:00,47.794756020977,48.07512829512581,46.92735534229822,47.45305252075195,32513100,0.0,0.0
2015-11-10 00:00:00-05:00,47.37419036839291,47.42676141512302,46.67325979016131,46.88353729248047,55283700,0.0,0.0
2015-11-11 00:00:00-05:00,47.05000641361441,47.48808840379275,46.83972558771665,47.00619888305664,36516300,0.0,0.0
2015-11-12 00:00:00-05:00,46.85724618304572,47.29532814437819,46.60315784332085,46.71706008911133,35361100,0.0,0.0
2015-11-13 00:00:00-05:00,46.49801845798588,46.690775587811736,46.02488914421336,46.29650115966797,36848200,0.0,0.0
2015-11-16 00:00:00-05:00,46.50680642965212,47.21649743128225,46.30528568304162,47.111358642578125,32165200,0.0,0.0
2015-11-17 00:00:00-05:00,46.89964351434134,47.21718913916506,46.61738148446,46.72323226928711,31551300,0.36,0.0
2015-11-18 00:00:00-05:00,46.749704068741345,47.61413215528946,46.7320622672,47.49946212768555,29710000,0.0,0.0
2015-11-19 00:00:00-05:00,47.62294834343129,48.21393347397263,47.43771113453658,47.57884216308594,28149200,0.0,0.0
2015-11-20 00:00:00-05:00,47.85228376406656,47.896386578440904,46.98785581597904,47.79935836791992,37147600,0.0,0.0
2015-11-23 00:00:00-05:00,47.85228376406656,48.037517603336234,47.41124889066503,47.79935836791992,28235900,0.0,0.0
2015-11-24 00:00:00-05:00,47.5611988479617,48.01987551733468,47.26129836607875,47.8522834777832,24600000,0.0,0.0
2015-11-25 00:00:00-05:00,47.711147535025034,47.8346367477351,47.35831832885742,47.35831832885742,21005100,0.0,0.0
2015-11-27 00:00:00-05:00,47.455356377178894,47.7023382186837,47.44653715936737,47.57002639770508,9009100,0.0,0.0
2015-11-30 00:00:00-05:00,48.10808613268843,48.47855382150433,47.631767648643,47.94049072265625,56241400,0.0,0.0
2015-12-01 00:00:00-05:00,47.99341565247793,48.71671258868396,47.89638744021117,48.70789337158203,39952800,0.0,0.0
2015-12-02 00:00:00-05:00,48.796102009751564,49.36062615428777,48.56676533784473,48.699073791503906,47274900,0.0,0.0
2015-12-03 00:00:00-05:00,48.946052562980334,49.193031019539895,47.57002252322898,47.80818176269531,38627800,0.0,0.0
2015-12-04 00:00:00-05:00,47.73761868811211,49.59878658457531,47.719976887573424,49.316524505615234,43963700,0.0,0.0
