Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-01-12 00:00:00-05:00,20.62096145789499,20.785541606008795,20.454444655643105,20.59579086303711,5828000,0.0,0.0
2015-01-13 00:00:00-05:00,20.77391885598897,21.000458578385487,20.56093275431958,20.677106857299805,6757200,0.0,0.0
2015-01-14 00:00:00-05:00,20.48348225042703,20.833941202538917,20.42733111559005,20.80489730834961,7327600,0.0,0.0
2015-01-15 00:00:00-05:00,20.820390722175752,20.878478519314697,20.54738162098442,20.725515365600586,17293200,0.0,0.0
2015-01-16 00:00:00-05:00,20.74293621754086,20.973349223922412,20.696466876477203,20.95398712158203,7870000,0.0,0.0
2015-01-20 00:00:00-05:00,21.029501564247685,21.122440251720196,20.81845064806829,21.091461181640625,7362000,0.0,0.0
2015-01-21 00:00:00-05:00,20.96947662352775,21.347042775604155,20.86685467815197,21.2773380279541,12105600,0.0,0.0
2015-01-22 00:00:00-05:00,21.352854396763775,21.438049429131983,21.010140568141093,21.211509704589844,9290400,0.0,0.0
2015-01-23 00:00:00-05:00,21.275412160377357,21.341245111969737,21.170854985896103,21.19796371459961,6736400,0.0,0.0
2015-01-26 00:00:00-05:00,21.165043368149583,21.256046903429443,21.031443784889156,21.2502384185791,5524800,0.0,0.0
2015-01-27 00:00:00-05:00,21.273468517398463,21.591011745869203,21.033373703884433,21.534860610961914,8527600,0.0,0.0
2015-01-28 00:00:00-05:00,21.546480408287536,21.809809189988158,21.25217255198132,21.283151626586914,8128800,0.0,0.0
2015-01-29 00:00:00-05:00,21.333488223484135,21.63166930266874,21.244421378101762,21.620052337646484,6823200,0.0,0.0
2015-01-30 00:00:00-05:00,21.581334853659094,21.591016646343054,21.136000457645988,21.1514892578125,7745600,0.0,0.0
2015-02-02 00:00:00-05:00,21.20763768104728,21.335430237334844,20.915265010914137,21.31219482421875,7201600,0.0,0.0
2015-02-03 00:00:00-05:00,21.30251051849173,21.38964219946765,21.1359952477987,21.345108032226562,8641600,0.0,0.0
2015-02-04 00:00:00-05:00,21.294769393029075,21.4206238184703,21.132124455526085,21.19021224975586,6255200,0.0,0.0
2015-02-05 00:00:00-05:00,21.26378761926104,21.316065449274078,21.0721002729014,21.242488861083984,5231600,0.0,0.0
2015-02-06 00:00:00-05:00,21.161167587812702,21.182466346444887,20.34213740039173,20.48542022705078,8789200,0.0,0.0
2015-02-09 00:00:00-05:00,20.458315915780293,20.59385214719116,20.17175169863915,20.23758316040039,8292800,0.0,0.0
2015-02-10 00:00:00-05:00,20.291798443568986,20.919139871953636,20.24339243724104,20.87847900390625,13585200,0.0,0.0
2015-02-11 00:00:00-05:00,20.752627566419577,20.76424453772808,20.301483135637014,20.342144012451172,8516800,0.0,0.0
2015-02-12 00:00:00-05:00,20.340203104284505,20.402162729195958,20.105916749190538,20.396352767944336,9439200,0.0,0.0
2015-02-13 00:00:00-05:00,20.303417375585976,20.305354029651898,19.9587668135629,20.063323974609375,9944400,0.0,0.0
2015-02-17 00:00:00-05:00,20.040087445167877,20.285989317458895,19.885187627644903,20.02459716796875,11421600,0.0,0.0
2015-02-18 00:00:00-05:00,20.03814472337518,20.62869843696507,20.02459110423871,20.619016647338867,9638000,0.0,0.0
2015-02-19 00:00:00-05:00,20.70808613400342,20.70808613400342,20.336328409887827,20.41377830505371,13082400,0.0,0.0
2015-02-20 00:00:00-05:00,20.37893102120531,20.516403917809463,20.191115458571637,20.446699142456055,6802400,0.0,0.0
2015-02-23 00:00:00-05:00,20.473799357485515,20.566739518439924,20.38666915684317,20.522205352783203,6257200,0.0,0.0
2015-02-24 00:00:00-05:00,20.469929944951673,20.7274502248797,20.419587290272123,20.539634704589844,7480800,0.0,0.0
2015-02-25 00:00:00-05:00,20.52208199501067,20.568891116677328,20.182713258865896,20.24122428894043,8103600,0.1925,0.0
2015-02-26 00:00:00-05:00,20.297781448575694,20.367995859373213,20.13004718811883,20.182708740234375,6974400,0.0,0.0
2015-02-27 00:00:00-05:00,20.24512440105632,20.291933519217707,20.079339441505304,20.178810119628906,6523600,0.0,0.0
2015-03-02 00:00:00-05:00,20.17881445705478,20.17881445705478,19.642455088719654,19.804338455200195,9909200,0.0,0.0
2015-03-03 00:00:00-05:00,19.745824109525383,19.92526181257835,19.615147832590843,19.882352828979492,8036400,0.0,0.0
2015-03-04 00:00:00-05:00,19.819939523486685,19.909657628079177,19.71461788208632,19.77507972717285,11915200,0.0,0.0
2015-03-05 00:00:00-05:00,19.86089016003474,20.081284453737194,19.819932007472403,19.919401168823242,7867200,0.0,0.0
2015-03-06 00:00:00-05:00,19.667806443862393,19.667806443862393,19.15875409723895,19.25042152404785,12492400,0.0,0.0
2015-03-09 00:00:00-04:00,19.266024199575266,19.41425481031925,19.22701684897503,19.29528045654297,9764800,0.0,0.0
2015-03-10 00:00:00-04:00,19.012471205186163,19.416203337288007,19.012471205186163,19.111940383911133,13714800,0.0,0.0
2015-03-11 00:00:00-04:00,19.227014599754472,19.318683499779944,19.020271499260375,19.1099910736084,9078400,0.0,0.0
2015-03-12 00:00:00-04:00,19.266025626336873,19.751674171039653,19.246521949592392,19.60539436340332,12999200,0.0,0.0
2015-03-13 00:00:00-04:00,19.574189662139077,19.693164030098682,19.406455356098824,19.622949600219727,13275200,0.0,0.0
2015-03-16 00:00:00-04:00,19.84139166923962,20.276329418092235,19.817986366794436,20.083240509033203,13684400,0.0,0.0
2015-03-17 00:00:00-04:00,20.089088768981515,20.284128465767743,20.032527078349336,20.143699645996094,8612400,0.0,0.0
2015-03-18 00:00:00-04:00,20.13980591562333,20.945319583986034,20.08714434743376,20.849750518798828,15167600,0.0,0.0
2015-03-19 00:00:00-04:00,20.771737707022726,20.96092654206439,20.469425436260302,20.572797775268555,11399200,0.0,0.0
2015-03-20 00:00:00-04:00,20.668360144612382,20.84779633663944,20.444064160561044,20.672260284423828,27418000,0.0,0.0
2015-03-23 00:00:00-04:00,20.49282456079644,20.709318782138215,20.49282456079644,20.62350082397461,9677600,0.0,0.0
2015-03-24 00:00:00-04:00,20.545485491922513,20.744426859969693,20.430412759609734,20.447965621948242,8434800,0.0,0.0
2015-03-25 00:00:00-04:00,20.44796513066505,20.52403199640971,20.171009063720703,20.171009063720703,6805200,0.0,0.0
2015-03-26 00:00:00-04:00,20.052033909803658,20.2412226835803,19.952564720155447,20.034481048583984,6850000,0.0,0.0
2015-03-27 00:00:00-04:00,20.08129263315943,20.28998510771479,20.038383649749598,20.194416046142578,6067200,0.0,0.0
2015-03-30 00:00:00-04:00,20.348493658754396,20.49087181625506,20.2412212211567,20.42845916748047,6348400,0.0,0.0
2015-03-31 00:00:00-04:00,20.371898978053174,20.47722060965294,20.16515734271014,20.29388427734375,9165200,0.0,0.0
2015-04-01 00:00:00-04:00,20.27242909097366,20.510377788844316,20.061785835019148,20.432361602783203,7567200,0.0,0.0
2015-04-02 00:00:00-04:00,20.405050042633253,20.531824632931215,20.336784970276458,20.430404663085938,5280800,0.0,0.0
2015-04-06 00:00:00-04:00,20.522084785063072,20.7970900862822,20.50453043202953,20.584497451782227,6706400,0.0,0.0
2015-04-07 00:00:00-04:00,20.559139469451903,20.627403080053956,20.321190751323236,20.340694427490234,4168000,0.0,0.0
2015-04-08 00:00:00-04:00,20.276339054056788,20.350453648302334,20.14566273471502,20.291942596435547,5707600,0.0,0.0
2015-04-09 00:00:00-04:00,20.260725198619205,20.30363417430153,20.077388877115112,20.286081314086914,5278400,0.0,0.0
2015-04-10 00:00:00-04:00,20.334847589479264,20.51038368658324,20.268533291446467,20.459672927856445,3732400,0.0,0.0
