Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2015-01-12 00:00:00-05:00,59.014111910018656,59.078791012175415,58.095655829174795,58.4255256652832,15176300,0.0,0.0
2015-01-13 00:00:00-05:00,58.78125337758845,59.13699578208777,57.63641816304233,58.21207046508789,17469000,0.0,0.0
2015-01-14 00:00:00-05:00,57.53294146173337,58.140935922562655,56.439851232099315,58.043914794921875,23272100,0.0,0.0
2015-01-15 00:00:00-05:00,58.49020390805587,58.63897028205989,57.24834739997536,57.539405822753906,18759600,0.0,0.0
2015-01-16 00:00:00-05:00,57.55233954991571,58.98176878026044,57.55233954991571,58.936492919921875,17713100,0.0,0.0
2015-01-20 00:00:00-05:00,58.94944102195799,59.36339325508094,58.45787089461203,58.91709899902344,16761000,0.0,0.0
2015-01-21 00:00:00-05:00,59.3375016388586,59.499201832396245,58.865339837159716,59.42158889770508,14276400,0.0,0.0
2015-01-22 00:00:00-05:00,59.706200852296085,60.13309189611981,59.06586922126069,60.06841278076172,13559000,0.0,0.0
2015-01-23 00:00:00-05:00,59.68679948483418,59.81616265431149,58.72306731205488,58.78774642944336,14706300,0.0,0.0
2015-01-26 00:00:00-05:00,58.60664922986749,59.46689589428257,58.51609746884494,59.35047149658203,10672500,0.0,0.0
2015-01-27 00:00:00-05:00,59.014118587098764,59.24696732896783,58.60016636482036,58.82654571533203,12301500,0.0,0.0
2015-01-28 00:00:00-05:00,58.78126974998214,58.813611772017,56.80206038200187,56.88614273071289,17829700,0.0,0.0
2015-01-29 00:00:00-05:00,57.06077606337989,57.0866486914875,55.64428051635861,56.64682388305664,22683000,0.0,0.0
2015-01-30 00:00:00-05:00,56.37517788226125,57.190143594389,55.78658659991339,56.54334259033203,22679900,0.0,0.0
2015-02-02 00:00:00-05:00,56.821465625304015,57.94689795907244,56.59508626717529,57.940433502197266,20306300,0.0,0.0
2015-02-03 00:00:00-05:00,58.794208601745595,59.719134177452304,58.735993948954395,59.667388916015625,21900900,0.0,0.0
2015-02-04 00:00:00-05:00,59.272849866467745,59.68033276549478,58.541966431314314,59.15642547607422,19632200,0.0,0.0
2015-02-05 00:00:00-05:00,59.75795152170041,59.85497267086017,59.31165719638592,59.738548278808594,12809000,0.0,0.0
2015-02-06 00:00:00-05:00,60.01877024286373,60.136070971842855,59.27586728327747,59.627769470214844,12331200,0.69,0.0
2015-02-09 00:00:00-05:00,59.562590328948154,60.14257575732514,59.4583208276544,59.66685485839844,11360700,0.0,0.0
2015-02-10 00:00:00-05:00,59.784164792037124,59.784164792037124,58.845763994722674,59.308448791503906,12952900,0.0,0.0
2015-02-11 00:00:00-05:00,58.663275075285746,59.19113065101715,58.513393902947314,59.04124450683594,12240600,0.0,0.0
2015-02-12 00:00:00-05:00,59.60166552036918,60.38367155770969,59.314929476160174,60.19468688964844,14843000,0.0,0.0
2015-02-13 00:00:00-05:00,60.409752229062754,60.89850428584107,60.136052270509225,60.84637451171875,12061000,0.0,0.0
2015-02-17 00:00:00-05:00,60.44232985548836,60.65086384048266,60.14256256279921,60.63783264160156,11758700,0.0,0.0
2015-02-18 00:00:00-05:00,59.94708218408027,59.94708218408027,58.90441186937297,59.308448791503906,19177900,0.0,0.0
2015-02-19 00:00:00-05:00,58.41565219013897,58.92395359253055,57.72488412759077,58.28532028198242,19350600,0.0,0.0
2015-02-20 00:00:00-05:00,58.259255682602955,58.611157817609524,57.90083546032483,58.598121643066406,15959900,0.0,0.0
2015-02-23 00:00:00-05:00,58.16800996504895,58.35699468094132,57.82913910488236,58.00509262084961,12771800,0.0,0.0
2015-02-24 00:00:00-05:00,58.21361853865641,58.506867728755765,58.083281698290634,58.27226638793945,9990700,0.0,0.0
2015-02-25 00:00:00-05:00,58.37003048559793,58.45474572140125,58.050713857892745,58.38957977294922,9925700,0.0,0.0
